"Cohort","Species","Row_Label","Medication","Present"
"Japanese-4D","Streptococcus_vestibularis","Japanese-4D | Streptococcus_vestibularis","Esomeprazole",1
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Aspirin",0
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Carvedilol",0
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Enalapril",0
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Fluvastatin",0
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Indapamide",0
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Rivaroxaban",0
"MetaCardis","Streptococcus_sobrinus","MetaCardis | Streptococcus_sobrinus","Sitagliptin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Esomeprazole",1
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Olmesartan",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Rabeprazole",1
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Lansoprazole",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Metformin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Clopidogrel",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Omeprazole",1
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Atorvastatin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Irbesartan",1
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Rosuvastatin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Furosemide",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Apixaban",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Prasugrel",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Amlodipine",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Bisoprolol",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Metoprolol",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Vildagliptin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Allopurinol",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Diltiazem",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Gliclazide",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Liraglutide",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Pravastatin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Torasemide",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Amiodarone",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Aspirin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Carvedilol",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Enalapril",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Fluvastatin",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Indapamide",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_F0442","MetaCardis | Streptococcus_sp_F0442","Sitagliptin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Esomeprazole",1
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Olmesartan",1
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Rabeprazole",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Lansoprazole",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Metformin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Clopidogrel",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Omeprazole",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Atorvastatin",1
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Irbesartan",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Rosuvastatin",1
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Furosemide",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Apixaban",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Prasugrel",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Amlodipine",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Bisoprolol",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Metoprolol",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Vildagliptin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Allopurinol",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Dapagliflozin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Diltiazem",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Gliclazide",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Liraglutide",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Pravastatin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Torasemide",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Amiodarone",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Aspirin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Carvedilol",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Enalapril",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Fluvastatin",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Indapamide",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Rivaroxaban",0
"MetaCardis","Veillonella_atypica","MetaCardis | Veillonella_atypica","Sitagliptin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Esomeprazole",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Olmesartan",1
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Rabeprazole",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Lansoprazole",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Metformin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Clopidogrel",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Omeprazole",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Atorvastatin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Irbesartan",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Rosuvastatin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Furosemide",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Apixaban",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Prasugrel",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Amlodipine",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Bisoprolol",1
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Metoprolol",1
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Vildagliptin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Allopurinol",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Dapagliflozin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Diltiazem",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Gliclazide",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Liraglutide",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Pravastatin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Torasemide",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Amiodarone",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Aspirin",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Carvedilol",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Enalapril",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Fluvastatin",1
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Indapamide",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Rivaroxaban",0
"MetaCardis","Veillonella_parvula","MetaCardis | Veillonella_parvula","Sitagliptin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Esomeprazole",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Olmesartan",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Rabeprazole",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Lansoprazole",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Metformin",1
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Clopidogrel",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Omeprazole",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Atorvastatin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Irbesartan",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Rosuvastatin",1
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Furosemide",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Apixaban",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Prasugrel",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Amlodipine",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Bisoprolol",1
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Metoprolol",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Vildagliptin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Allopurinol",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Dapagliflozin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Diltiazem",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Gliclazide",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Liraglutide",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Pravastatin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Torasemide",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Amiodarone",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Aspirin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Carvedilol",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Enalapril",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Fluvastatin",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Indapamide",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Rivaroxaban",0
"MetaCardis","Streptococcus_cristatus","MetaCardis | Streptococcus_cristatus","Sitagliptin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Esomeprazole",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Olmesartan",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Rabeprazole",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Lansoprazole",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Metformin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Clopidogrel",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Omeprazole",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Atorvastatin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Irbesartan",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Rosuvastatin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Furosemide",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Apixaban",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Prasugrel",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Amlodipine",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Bisoprolol",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Metoprolol",1
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Vildagliptin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Allopurinol",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Dapagliflozin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Diltiazem",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Gliclazide",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Liraglutide",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Pravastatin",1
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Torasemide",1
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Amiodarone",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Aspirin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Carvedilol",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Enalapril",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Fluvastatin",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Indapamide",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Rivaroxaban",0
"MetaCardis","Streptococcus_downei","MetaCardis | Streptococcus_downei","Sitagliptin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Esomeprazole",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Olmesartan",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Rabeprazole",1
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Lansoprazole",1
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Metformin",1
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Clopidogrel",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Omeprazole",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Atorvastatin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Irbesartan",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Rosuvastatin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Furosemide",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Apixaban",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Prasugrel",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Amlodipine",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Bisoprolol",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Metoprolol",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Vildagliptin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Allopurinol",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Dapagliflozin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Diltiazem",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Gliclazide",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Liraglutide",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Pravastatin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Torasemide",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Amiodarone",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Aspirin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Carvedilol",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Enalapril",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Fluvastatin",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Indapamide",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Rivaroxaban",0
"MetaCardis","Streptococcus_milleri","MetaCardis | Streptococcus_milleri","Sitagliptin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Esomeprazole",1
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Olmesartan",1
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Rabeprazole",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Lansoprazole",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Metformin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Clopidogrel",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Omeprazole",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Atorvastatin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Irbesartan",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Rosuvastatin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Furosemide",1
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Apixaban",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Prasugrel",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Amlodipine",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Bisoprolol",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Metoprolol",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Vildagliptin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Allopurinol",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Dapagliflozin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Diltiazem",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Gliclazide",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Liraglutide",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Pravastatin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Torasemide",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Amiodarone",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Aspirin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Carvedilol",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Enalapril",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Fluvastatin",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Indapamide",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Rivaroxaban",0
"MetaCardis","Streptococcus_mitis","MetaCardis | Streptococcus_mitis","Sitagliptin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Esomeprazole",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Olmesartan",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Rabeprazole",1
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Lansoprazole",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Metformin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Clopidogrel",1
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Omeprazole",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Atorvastatin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Irbesartan",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Rosuvastatin",1
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Furosemide",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Apixaban",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Prasugrel",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Amlodipine",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Bisoprolol",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Metoprolol",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Vildagliptin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Allopurinol",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Diltiazem",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Gliclazide",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Liraglutide",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Pravastatin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Torasemide",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Amiodarone",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Aspirin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Carvedilol",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Enalapril",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Fluvastatin",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Indapamide",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_A12","MetaCardis | Streptococcus_sp_A12","Sitagliptin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Esomeprazole",1
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Olmesartan",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Rabeprazole",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Lansoprazole",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Metformin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Clopidogrel",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Omeprazole",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Atorvastatin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Irbesartan",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Rosuvastatin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Furosemide",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Apixaban",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Prasugrel",1
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Amlodipine",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Bisoprolol",1
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Metoprolol",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Vildagliptin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Allopurinol",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Diltiazem",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Gliclazide",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Liraglutide",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Pravastatin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Torasemide",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Amiodarone",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Aspirin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Carvedilol",0
